PASSENGERS,FREIGHT,MAIL,DISTANCE,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_COUNTRY,ORIGIN_COUNTRY_NAME,DEST_AIRPORT_ID,DEST,DEST_COUNTRY,DEST_COUNTRY_NAME,YEAR,MONTH
0,509799,0,6838,MU,China Eastern Airlines,12478,JFK,US,United States,14066,PEK,CN,China,2003,9
0,718876,0,6838,CA,Air China,12478,JFK,US,United States,14066,PEK,CN,China,2003,9
0,129461,0,6485,NW,Northwest Airlines Inc.,14309,PVG,CN,China,12892,LAX,US,United States,2003,6
0,1698380,0,6485,MU,China Eastern Airlines,14309,PVG,CN,China,12892,LAX,US,United States,2003,6
0,1010832,0,6485,CA,Air China,14309,PVG,CN,China,12892,LAX,US,United States,2003,6
0,856447,0,6838,CA,Air China,14066,PEK,CN,China,12478,JFK,US,United States,2003,11
0,14,0,5064,FX,Federal Express Corporation,10299,ANC,US,United States,15113,SZX,CN,China,2003,3
0,552187,0,6251,CA,Air China,12892,LAX,US,United States,14066,PEK,CN,China,2003,5
0,50613,0,6251,MU,China Eastern Airlines,12892,LAX,US,United States,14066,PEK,CN,China,2003,5
0,2493106,0,7773,CZ,China Southern Airlines,15113,SZX,CN,China,13930,ORD,US,United States,2003,11
0,2822640,0,4308,FX,Federal Express Corporation,14309,PVG,CN,China,10299,ANC,US,United States,2003,12
0,1450373,0,4308,5Y,Atlas Air Inc.,14309,PVG,CN,China,10299,ANC,US,United States,2003,12
0,3341351,0,4308,5X,United Parcel Service,14309,PVG,CN,China,10299,ANC,US,United States,2003,12
0,11579,0,7312,NW,Northwest Airlines Inc.,11193,CVG,US,United States,14309,PVG,CN,China,2003,6
0,63602,0,5793,CA,Air China,14309,PVG,CN,China,14057,PDX,US,United States,2003,10
0,2699,0,5494,CA,Air China,14066,PEK,CN,China,14057,PDX,US,United States,2003,1
0,109314,0,6151,MU,China Eastern Airlines,14771,SFO,US,United States,14309,PVG,CN,China,2003,5
0,117129,6655,3961,FX,Federal Express Corporation,10299,ANC,US,United States,14066,PEK,CN,China,2003,1
0,7253,0,3961,AC,Air Canada,10299,ANC,US,United States,14066,PEK,CN,China,2003,1
0,476001,0,7562,SQ,Singapore Airlines Ltd.,15917,XMN,CN,China,13930,ORD,US,United States,2003,10
0,1144,12294,5913,FX,Federal Express Corporation,14771,SFO,US,United States,14066,PEK,CN,China,2003,1
0,160420,0,5913,MU,China Eastern Airlines,14771,SFO,US,United States,14066,PEK,CN,China,2003,1
0,495,0,6832,FX,Federal Express Corporation,14066,PEK,CN,China,11618,EWR,US,United States,2003,7
0,872487,0,6580,CA,Air China,13930,ORD,US,United States,14066,PEK,CN,China,2003,6
0,645572,0,6580,MU,China Eastern Airlines,13930,ORD,US,United States,14066,PEK,CN,China,2003,6
0,905123,0,7393,EZ,Evergreen International Inc.,14309,PVG,CN,China,12478,JFK,US,United States,2003,11
0,1166900,0,7393,MU,China Eastern Airlines,14309,PVG,CN,China,12478,JFK,US,United States,2003,11
0,186,3443,5913,FX,Federal Express Corporation,14771,SFO,US,United States,14066,PEK,CN,China,2003,6
0,279488,0,5913,MU,China Eastern Airlines,14771,SFO,US,United States,14066,PEK,CN,China,2003,6
0,527490,0,7248,CZ,China Southern Airlines,15113,SZX,CN,China,12892,LAX,US,United States,2003,4
0,1948,941,5913,FX,Federal Express Corporation,14771,SFO,US,United States,14066,PEK,CN,China,2003,5
0,688453,0,6251,CA,Air China,14066,PEK,CN,China,12892,LAX,US,United States,2003,8
0,277979,0,5913,MU,China Eastern Airlines,14771,SFO,US,United States,14066,PEK,CN,China,2003,5
0,106918,0,5494,CA,Air China,14057,PDX,US,United States,14066,PEK,CN,China,2003,11
0,862000,0,6580,CA,Air China,14066,PEK,CN,China,13930,ORD,US,United States,2003,11
0,681703,0,7393,MU,China Eastern Airlines,12478,JFK,US,United States,14309,PVG,CN,China,2003,7
0,570878,0,7393,CA,Air China,12478,JFK,US,United States,14309,PVG,CN,China,2003,7
0,4200799,0,4308,5X,United Parcel Service,14309,PVG,CN,China,10299,ANC,US,United States,2003,1
0,226941,0,5494,CA,Air China,14057,PDX,US,United States,14066,PEK,CN,China,2003,2
0,357152,0,6485,NW,Northwest Airlines Inc.,14309,PVG,CN,China,12892,LAX,US,United States,2003,4
0,1383551,0,6485,CA,Air China,14309,PVG,CN,China,12892,LAX,US,United States,2003,4
0,1767454,0,6485,MU,China Eastern Airlines,14309,PVG,CN,China,12892,LAX,US,United States,2003,4
0,698601,0,6251,CA,Air China,14066,PEK,CN,China,12892,LAX,US,United States,2003,4
0,431178,0,7057,CA,Air China,13930,ORD,US,United States,14309,PVG,CN,China,2003,9
0,56593,0,6151,MU,China Eastern Airlines,14309,PVG,CN,China,14771,SFO,US,United States,2003,8
0,1181294,0,6580,CA,Air China,14066,PEK,CN,China,13930,ORD,US,United States,2003,8
0,5588,0,5494,CA,Air China,14057,PDX,US,United States,14066,PEK,CN,China,2003,1
0,816728,0,6580,CA,Air China,13930,ORD,US,United States,14066,PEK,CN,China,2003,5
0,609679,0,6580,MU,China Eastern Airlines,13930,ORD,US,United States,14066,PEK,CN,China,2003,5
0,1711618,0,6485,MU,China Eastern Airlines,14309,PVG,CN,China,12892,LAX,US,United States,2003,5
0,228814,0,6485,NW,Northwest Airlines Inc.,14309,PVG,CN,China,12892,LAX,US,United States,2003,5
0,93,0,6754,FX,Federal Express Corporation,14066,PEK,CN,China,12339,IND,US,United States,2003,10
0,213595,0,1902,5Y,Atlas Air Inc.,14309,PVG,CN,China,12016,GUM,US,United States,2003,1
0,466904,0,7057,CA,Air China,13930,ORD,US,United States,14309,PVG,CN,China,2003,5
0,872843,0,7057,CA,Air China,13930,ORD,US,United States,14309,PVG,CN,China,2003,3
0,529507,0,7057,MU,China Eastern Airlines,13930,ORD,US,United States,14309,PVG,CN,China,2003,5
0,23836,0,7312,NW,Northwest Airlines Inc.,11193,CVG,US,United States,14309,PVG,CN,China,2003,10
0,2621300,0,7773,CZ,China Southern Airlines,15113,SZX,CN,China,13930,ORD,US,United States,2003,3
0,645524,0,6251,CA,Air China,14066,PEK,CN,China,12892,LAX,US,United States,2003,9
0,27746,0,7312,NW,Northwest Airlines Inc.,11193,CVG,US,United States,14309,PVG,CN,China,2003,3
0,1807080,0,7081,SQ,Singapore Airlines Ltd.,13692,NKG,CN,China,13930,ORD,US,United States,2003,10
0,545571,0,6838,MU,China Eastern Airlines,12478,JFK,US,United States,14066,PEK,CN,China,2003,1
0,410951,0,6838,CA,Air China,12478,JFK,US,United States,14066,PEK,CN,China,2003,1
0,713368,0,7562,SQ,Singapore Airlines Ltd.,15917,XMN,CN,China,13930,ORD,US,United States,2003,7
0,750939,0,7057,MU,China Eastern Airlines,14309,PVG,CN,China,13930,ORD,US,United States,2003,1
0,620664,0,7057,CA,Air China,14309,PVG,CN,China,13930,ORD,US,United States,2003,1
0,69498,0,8041,FX,Federal Express Corporation,15113,SZX,CN,China,11618,EWR,US,United States,2003,10
0,204447,0,3961,FX,Federal Express Corporation,14066,PEK,CN,China,10299,ANC,US,United States,2003,10
0,608,0,6914,FX,Federal Express Corporation,14771,SFO,US,United States,15113,SZX,CN,China,2003,1
0,271572,0,6151,MU,China Eastern Airlines,14309,PVG,CN,China,14771,SFO,US,United States,2003,5
0,274028,0,5913,MU,China Eastern Airlines,14771,SFO,US,United States,14066,PEK,CN,China,2003,11
0,5718,4474,5913,FX,Federal Express Corporation,14771,SFO,US,United States,14066,PEK,CN,China,2003,11
0,1648361,0,7081,SQ,Singapore Airlines Ltd.,13692,NKG,CN,China,13930,ORD,US,United States,2003,12
0,629407,0,7393,CA,Air China,12478,JFK,US,United States,14309,PVG,CN,China,2003,6
0,403766,0,7393,MU,China Eastern Airlines,12478,JFK,US,United States,14309,PVG,CN,China,2003,6
0,98155,0,5722,MU,China Eastern Airlines,14309,PVG,CN,China,14747,SEA,US,United States,2003,7
0,91808,0,6151,MU,China Eastern Airlines,14309,PVG,CN,China,14771,SFO,US,United States,2003,7
0,6777,0,5064,FX,Federal Express Corporation,10299,ANC,US,United States,15113,SZX,CN,China,2003,10
0,1192255,0,7081,SQ,Singapore Airlines Ltd.,13692,NKG,CN,China,13930,ORD,US,United States,2003,6
0,778072,0,6580,MU,China Eastern Airlines,13930,ORD,US,United States,14066,PEK,CN,China,2003,10
0,1771,0,7081,SQ,Singapore Airlines Ltd.,13930,ORD,US,United States,13692,NKG,CN,China,2003,10
0,963178,0,4308,5Y,Atlas Air Inc.,14309,PVG,CN,China,10299,ANC,US,United States,2003,7
0,3672567,0,4308,5X,United Parcel Service,14309,PVG,CN,China,10299,ANC,US,United States,2003,7
0,13862,0,5793,CA,Air China,14309,PVG,CN,China,14057,PDX,US,United States,2003,12
0,1697951,0,7773,CZ,China Southern Airlines,15113,SZX,CN,China,13930,ORD,US,United States,2003,9
0,630518,0,7562,SQ,Singapore Airlines Ltd.,15917,XMN,CN,China,13930,ORD,US,United States,2003,11
0,390108,0,6485,MU,China Eastern Airlines,12892,LAX,US,United States,14309,PVG,CN,China,2003,8
0,163826,0,3961,FX,Federal Express Corporation,14066,PEK,CN,China,10299,ANC,US,United States,2003,9
0,169565,0,5793,CA,Air China,14057,PDX,US,United States,14309,PVG,CN,China,2003,8
0,829840,0,6580,CA,Air China,14066,PEK,CN,China,13930,ORD,US,United States,2003,9
0,1745,0,4308,NW,Northwest Airlines Inc.,10299,ANC,US,United States,14309,PVG,CN,China,2003,9
0,242,1920,6914,FX,Federal Express Corporation,14771,SFO,US,United States,15113,SZX,CN,China,2003,8
0,4022,0,6579,SQ,Singapore Airlines Ltd.,12892,LAX,US,United States,13692,NKG,CN,China,2003,10
0,123754,0,5408,MU,China Eastern Airlines,14747,SEA,US,United States,14066,PEK,CN,China,2003,5
0,963558,0,7393,CA,Air China,14309,PVG,CN,China,12478,JFK,US,United States,2003,2
0,756026,0,7393,MU,China Eastern Airlines,14309,PVG,CN,China,12478,JFK,US,United States,2003,2
0,13864,0,5793,CA,Air China,14309,PVG,CN,China,14057,PDX,US,United States,2003,5
0,1750604,0,7773,CZ,China Southern Airlines,15113,SZX,CN,China,13930,ORD,US,United States,2003,12
0,1179361,0,6485,MU,China Eastern Airlines,14309,PVG,CN,China,12892,LAX,US,United States,2003,1
0,687146,0,6485,CA,Air China,14309,PVG,CN,China,12892,LAX,US,United States,2003,1
0,1868156,0,7773,CZ,China Southern Airlines,15113,SZX,CN,China,13930,ORD,US,United States,2003,4
0,12349,0,5494,CA,Air China,14066,PEK,CN,China,14057,PDX,US,United States,2003,4
0,0,0,7384,UA,United Air Lines Inc.,11618,EWR,US,United States,14309,PVG,CN,China,2003,3
0,77650,0,4308,NW,Northwest Airlines Inc.,10299,ANC,US,United States,14309,PVG,CN,China,2003,5
0,2614359,0,6485,MU,China Eastern Airlines,14309,PVG,CN,China,12892,LAX,US,United States,2003,10
0,899637,0,6251,CA,Air China,12892,LAX,US,United States,14066,PEK,CN,China,2003,12
0,229014,18011,3961,FX,Federal Express Corporation,10299,ANC,US,United States,14066,PEK,CN,China,2003,7
0,322753,0,6485,NW,Northwest Airlines Inc.,14309,PVG,CN,China,12892,LAX,US,United States,2003,10
0,6164,0,4308,NW,Northwest Airlines Inc.,10299,ANC,US,United States,14309,PVG,CN,China,2003,6
0,1918635,0,6485,CA,Air China,14309,PVG,CN,China,12892,LAX,US,United States,2003,10
0,1422182,0,4308,5Y,Atlas Air Inc.,10299,ANC,US,United States,14309,PVG,CN,China,2003,6
0,1099751,0,4308,5X,United Parcel Service,10299,ANC,US,United States,14309,PVG,CN,China,2003,6
0,272089,0,5793,CA,Air China,14057,PDX,US,United States,14309,PVG,CN,China,2003,5
0,1768679,0,7773,CZ,China Southern Airlines,15113,SZX,CN,China,13930,ORD,US,United States,2003,7
0,666497,0,6251,CA,Air China,14066,PEK,CN,China,12892,LAX,US,United States,2003,12
0,401481,0,3961,FX,Federal Express Corporation,14066,PEK,CN,China,10299,ANC,US,United States,2003,7
0,244281,0,7248,CZ,China Southern Airlines,12892,LAX,US,United States,15113,SZX,CN,China,2003,4
0,824617,0,7057,CA,Air China,13930,ORD,US,United States,14309,PVG,CN,China,2003,12
0,11693,7110,6832,FX,Federal Express Corporation,11618,EWR,US,United States,14066,PEK,CN,China,2003,1
0,687324,0,6580,CA,Air China,14066,PEK,CN,China,13930,ORD,US,United States,2003,7
0,7856,0,5494,CA,Air China,14066,PEK,CN,China,14057,PDX,US,United States,2003,12
0,72631,0,6251,MU,China Eastern Airlines,12892,LAX,US,United States,14066,PEK,CN,China,2003,10
0,833056,0,6251,CA,Air China,12892,LAX,US,United States,14066,PEK,CN,China,2003,10
0,524487,0,7393,MU,China Eastern Airlines,12478,JFK,US,United States,14309,PVG,CN,China,2003,10
0,1718009,0,6485,MU,China Eastern Airlines,14309,PVG,CN,China,12892,LAX,US,United States,2003,8
0,1396899,0,6485,CA,Air China,14309,PVG,CN,China,12892,LAX,US,United States,2003,8
0,135837,0,6485,NW,Northwest Airlines Inc.,14309,PVG,CN,China,12892,LAX,US,United States,2003,8
0,761724,0,7393,CA,Air China,12478,JFK,US,United States,14309,PVG,CN,China,2003,10
0,1171251,0,7773,CZ,China Southern Airlines,13930,ORD,US,United States,15113,SZX,CN,China,2003,3
0,676104,0,7057,CA,Air China,14309,PVG,CN,China,13930,ORD,US,United States,2003,4
0,1623303,0,7057,MU,China Eastern Airlines,14309,PVG,CN,China,13930,ORD,US,United States,2003,4
0,322278,0,3961,FX,Federal Express Corporation,14066,PEK,CN,China,10299,ANC,US,United States,2003,8
0,262374,0,6485,MU,China Eastern Airlines,12892,LAX,US,United States,14309,PVG,CN,China,2003,4
0,555399,0,6838,MU,China Eastern Airlines,12478,JFK,US,United States,14066,PEK,CN,China,2003,3
0,776864,0,6838,CA,Air China,12478,JFK,US,United States,14066,PEK,CN,China,2003,3
0,665161,0,6838,CA,Air China,14066,PEK,CN,China,12478,JFK,US,United States,2003,6
0,1951688,0,7773,CZ,China Southern Airlines,15113,SZX,CN,China,13930,ORD,US,United States,2003,10
0,5047,0,6579,SQ,Singapore Airlines Ltd.,12892,LAX,US,United States,13692,NKG,CN,China,2003,9
0,410672,0,7773,CZ,China Southern Airlines,13930,ORD,US,United States,15113,SZX,CN,China,2003,2
0,173544,0,3961,FX,Federal Express Corporation,14066,PEK,CN,China,10299,ANC,US,United States,2003,11
0,2757881,0,4308,5X,United Parcel Service,14309,PVG,CN,China,10299,ANC,US,United States,2003,2
0,136492,0,5408,MU,China Eastern Airlines,14747,SEA,US,United States,14066,PEK,CN,China,2003,3
0,785569,0,6580,CA,Air China,14066,PEK,CN,China,13930,ORD,US,United States,2003,10
0,1017832,0,7057,MU,China Eastern Airlines,14309,PVG,CN,China,13930,ORD,US,United States,2003,8
